Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Gain/Loss
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,477,130,10/3/18,11.0,New York,347
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515,130,10/3/18,10.0,Utah,385
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,490,130,10/3/18,11.0,New Jersey,360
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,490,130,10/3/18,10.0,New York,360
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,512,130,10/3/18,9.0,California,382
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495,130,10/3/18,10.5,Indiana,365
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515,130,10/3/18,10.0,California,385
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500,130,10/3/18,11.0,Illinois,370
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,504,130,10/3/18,11.5,California,374
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,725,130,8/25/18,11.0,California,595
11/6/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,750,130,8/25/18,10.5,Oregon,620
11/6/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,600,200,11/1/17,13.0,New York,400
11/6/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,340,200,6/14/18,11.5,Florida,140
11/6/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,250,200,6/14/18,10.0,Texas,50
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2800,190,9/9/17,9.5,New York,2610
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,900,190,6/23/18,10.0,Maryland,710
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,765,190,6/23/18,11.0,New York,575
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,770,190,6/23/18,11.5,California,580
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,815,190,6/23/18,10.5,Maryland,625
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,760,190,6/23/18,11.0,Texas,570
11/7/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,963,190,6/23/18,8.0,Oregon,773
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Black,605,190,10/18/18,11.0,New York,415
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Black,649,190,10/18/18,12.0,California,459
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Black,622,190,10/18/18,13.0,New York,432
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,930,190,8/25/18,9.0,California,740
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Menta,672,190,10/18/18,7.5,Virginia,482
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Menta,740,190,10/18/18,10.0,New Jersey,550
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Menta,701,190,10/18/18,10.0,New York,511
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Menta,687,190,10/18/18,8.5,Texas,497
11/7/18,Off-White,Nike-Air-Max-97-Off-White-Menta,904,190,10/18/18,11.5,Alabama,714
11/7/18,Off-White,Nike-Air-Presto-Off-White,1378,160,9/9/17,6.0,Florida,1218
11/7/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,718,160,7/27/18,10.0,Illinois,558
11/7/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,690,160,7/27/18,8.0,California,530
11/7/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,700,160,7/27/18,8.0,California,540
11/7/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,596,160,7/27/18,5.0,California,436
11/7/18,Off-White,Nike-Air-Presto-Off-White-White-2018,580,160,8/3/18,9.0,Massachusetts,420
11/7/18,Off-White,Nike-Air-Presto-Off-White-White-2018,590,160,8/3/18,9.0,Florida,430
11/7/18,Off-White,Nike-Air-Presto-Off-White-White-2018,570,160,8/3/18,11.0,Florida,410
11/7/18,Off-White,Nike-Air-Presto-Off-White-White-2018,570,160,8/3/18,10.0,Illinois,410
11/7/18,Off-White,Nike-Air-VaporMax-Off-White-2018,615,250,4/14/18,11.5,New Jersey,365
11/7/18,Off-White,Nike-Air-VaporMax-Off-White-2018,605,250,4/14/18,13.0,Utah,355
11/7/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.0,Florida,300
11/7/18,Off-White,Nike-Air-VaporMax-Off-White-Black,650,250,3/30/18,9.0,Colorado,400
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600,130,10/3/18,8.5,New York,470
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,537,130,10/3/18,12.0,Texas,407
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,569,130,10/3/18,10.0,Nevada,439
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,567,130,10/3/18,10.5,Louisiana,437
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,570,130,10/3/18,10.5,Texas,440
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,615,130,10/3/18,9.0,Ohio,485
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,518,130,10/3/18,9.0,New York,388
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520,130,10/3/18,12.0,Massachusetts,390
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500,130,10/3/18,13.0,New York,370
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,510,130,10/3/18,11.0,Florida,380
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,480,130,10/3/18,10.0,California,350
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520,130,10/3/18,13.0,California,390
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495,130,10/3/18,8.5,Florida,365
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520,130,10/3/18,9.0,Florida,390
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,685,130,8/25/18,11.5,Pennsylvania,555
11/7/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,661,130,8/25/18,11.5,California,531
11/7/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,725,200,11/1/17,8.5,Ohio,525
11/7/18,Off-White,Nike-Zoom-Fly-Off-White,725,170,11/1/17,12.0,New York,555
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2745,190,9/9/17,9.0,California,2555
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,775,190,6/23/18,11.0,Maryland,585
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,739,190,6/23/18,13.0,Michigan,549
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800,190,6/23/18,6.0,Georgia,610
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,775,190,6/23/18,11.0,New Jersey,585
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,735,190,6/23/18,12.0,California,545
11/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,2250,190,3/3/18,9.5,California,2060
11/8/18,Off-White,Nike-Air-Force-1-Low-Off-White,1382,170,11/1/17,9.0,New York,1212
11/8/18,Off-White,Nike-Air-Max-97-Off-White,940,190,11/1/17,9.0,California,750
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Black,649,190,10/18/18,12.0,New Jersey,459
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Black,607,190,10/18/18,14.0,Virginia,417
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Black,737,190,10/18/18,8.5,Indiana,547
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Menta,739,190,10/18/18,11.0,Virginia,549
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Menta,704,190,10/18/18,9.0,New York,514
11/8/18,Off-White,Nike-Air-Max-97-Off-White-Menta,705,190,10/18/18,9.5,Colorado,515
11/8/18,Off-White,Nike-Air-Presto-Off-White,1281,160,9/9/17,12.0,California,1121
11/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,590,160,7/27/18,7.0,California,430
11/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,740,160,7/27/18,9.0,California,580
11/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,773,160,7/27/18,10.0,Nevada,613
11/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,740,160,7/27/18,10.0,New York,580
11/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,585,160,8/3/18,10.0,Michigan,425
11/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,592,160,8/3/18,10.0,California,432
11/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,615,160,8/3/18,9.0,Nebraska,455
11/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,570,160,8/3/18,11.0,Nevada,410
11/8/18,Off-White,Nike-Air-VaporMax-Off-White-2018,590,250,4/14/18,10.0,New York,340
11/8/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.5,Wisconsin,300
11/8/18,Off-White,Nike-Air-VaporMax-Off-White-Black,665,250,3/30/18,8.0,California,415
11/8/18,Off-White,Nike-Air-VaporMax-Off-White-Black,580,250,3/30/18,7.5,New York,330
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,560,130,10/3/18,4.0,California,430
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,569,130,10/3/18,9.5,Oregon,439
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,596,130,10/3/18,9.0,Arkansas,466
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590,130,10/3/18,10.0,Michigan,460
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,525,130,10/3/18,11.5,New York,395
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,679,130,10/3/18,5.5,Illinois,549
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,476,130,10/3/18,12.0,New York,346
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505,130,10/3/18,9.5,Georgia,375
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505,130,10/3/18,9.0,California,375
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505,130,10/3/18,9.5,New York,375
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,492,130,10/3/18,10.0,Michigan,362
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,400,130,10/3/18,4.5,Oregon,270
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,475,130,10/3/18,11.5,California,345
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,490,130,10/3/18,9.0,New Jersey,360
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,820,130,8/25/18,5.0,Oregon,690
11/8/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,655,130,8/25/18,13.0,Minnesota,525
11/8/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,285,200,6/14/18,9.0,Idaho,85
11/8/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,220,200,6/14/18,8.5,California,20
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,909,190,6/23/18,5.5,New York,719
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,810,190,6/23/18,10.5,Hawaii,620
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,787,190,6/23/18,12.0,Ohio,597
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,904,190,6/23/18,10.0,Texas,714
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,820,190,6/23/18,10.5,Texas,630
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,875,190,6/23/18,7.0,New York,685
11/9/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,2266,190,3/3/18,16.0,Missouri,2076
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Black,710,190,10/18/18,8.0,California,520
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Black,675,190,10/18/18,8.0,California,485
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Black,595,190,10/18/18,11.0,Virginia,405
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Menta,700,190,10/18/18,9.0,California,510
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Menta,700,190,10/18/18,4.0,New York,510
11/9/18,Off-White,Nike-Air-Max-97-Off-White-Menta,703,190,10/18/18,10.0,Connecticut,513
11/9/18,Off-White,Nike-Air-Presto-Off-White,1412,160,9/9/17,11.0,New York,1252
11/9/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,740,160,7/27/18,9.0,Texas,580
11/9/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,725,160,7/27/18,9.0,Wisconsin,565
11/9/18,Off-White,Nike-Air-Presto-Off-White-White-2018,600,160,8/3/18,9.0,Florida,440
11/9/18,Off-White,Nike-Air-Presto-Off-White-White-2018,520,160,8/3/18,7.0,Texas,360
11/9/18,Off-White,Nike-Air-Presto-Off-White-White-2018,528,160,8/3/18,11.0,New York,368
11/9/18,Off-White,Nike-Air-Presto-Off-White-White-2018,579,160,8/3/18,11.0,South Carolina,419
11/9/18,Off-White,Nike-Air-VaporMax-Off-White-2018,700,250,4/14/18,5.0,California,450
11/9/18,Off-White,Nike-Air-VaporMax-Off-White-Black,633,250,3/30/18,10.5,Florida,383
11/9/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,9.0,Florida,390
11/9/18,Off-White,Nike-Blazer-Mid-Off-White,900,130,9/9/17,11.0,Florida,770
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,584,130,10/3/18,9.5,California,454
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,598,130,10/3/18,10.0,California,468
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,575,130,10/3/18,11.0,Oregon,445
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,506,130,10/3/18,10.0,Indiana,376
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,442,130,10/3/18,7.5,Ohio,312
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,486,130,10/3/18,9.0,Wisconsin,356
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500,130,10/3/18,11.0,California,370
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,400,130,10/3/18,6.0,California,270
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,480,130,10/3/18,9.0,California,350
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,497,130,10/3/18,8.0,New York,367
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,485,130,10/3/18,10.0,New York,355
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,479,130,10/3/18,13.0,Indiana,349
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,514,130,10/3/18,9.0,Florida,384
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,665,130,8/25/18,12.0,Illinois,535
11/9/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,822,130,8/25/18,9.5,Oregon,692
11/9/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,264,200,6/14/18,11.0,California,64
11/10/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,760,190,6/23/18,12.0,Wisconsin,570
11/10/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,764,190,6/23/18,12.0,Ohio,574
11/10/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,797,190,6/23/18,11.0,North Carolina,607
11/10/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,815,190,6/23/18,6.5,Illinois,625
11/10/18,Off-White,Nike-Air-Max-97-Off-White-Black,645,190,10/18/18,10.5,New York,455
11/10/18,Off-White,Nike-Air-Max-97-Off-White-Black,730,190,10/18/18,9.5,Illinois,540
11/10/18,Off-White,Nike-Air-Max-97-Off-White-Menta,710,190,10/18/18,11.0,California,520
11/10/18,Off-White,Nike-Air-Max-97-Off-White-Menta,750,190,10/18/18,11.0,Illinois,560
11/10/18,Off-White,Nike-Air-Presto-Off-White,1735,160,9/9/17,10.0,California,1575
11/10/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,710,160,7/27/18,9.0,Florida,550
11/10/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,700,160,7/27/18,11.0,Texas,540
11/10/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,718,160,7/27/18,8.0,New York,558
11/10/18,Off-White,Nike-Air-Presto-Off-White-White-2018,599,160,8/3/18,10.0,Ohio,439
11/10/18,Off-White,Nike-Air-Presto-Off-White-White-2018,535,160,8/3/18,13.0,Illinois,375
11/10/18,Off-White,Nike-Air-Presto-Off-White-White-2018,600,160,8/3/18,10.0,California,440
11/10/18,Off-White,Nike-Air-VaporMax-Off-White,1285,250,9/9/17,10.0,New York,1035
11/10/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.0,New Jersey,310
11/10/18,Off-White,Nike-Air-VaporMax-Off-White-Black,674,250,3/30/18,12.0,New York,424
11/10/18,Off-White,Nike-Air-VaporMax-Off-White-Black,698,250,3/30/18,13.0,New York,448
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,594,130,10/3/18,10.0,California,464
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,535,130,10/3/18,12.0,Massachusetts,405
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,592,130,10/3/18,9.5,Florida,462
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,535,130,10/3/18,12.0,Michigan,405
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,516,130,10/3/18,7.0,California,386
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,571,130,10/3/18,10.0,Connecticut,441
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,499,130,10/3/18,11.0,North Carolina,369
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500,130,10/3/18,10.0,South Carolina,370
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,487,130,10/3/18,10.5,California,357
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505,130,10/3/18,12.0,California,375
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495,130,10/3/18,9.0,Illinois,365
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,485,130,10/3/18,11.0,Washington,355
11/10/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,716,130,8/25/18,6.0,New York,586
11/10/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,259,200,6/14/18,7.0,New Jersey,59
11/11/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2331,190,9/9/17,10.0,Texas,2141
11/11/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1103,190,6/23/18,9.0,Alabama,913
11/11/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1080,190,6/23/18,9.0,District of Columbia,890
11/11/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,895,190,6/23/18,10.0,New York,705
11/11/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,710,190,6/23/18,13.0,Florida,520
11/11/18,Off-White,Nike-Air-Max-90-Off-White,1035,160,9/9/17,9.0,Virginia,875
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Black,650,190,10/18/18,12.0,Oregon,460
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Black,607,190,10/18/18,15.0,Connecticut,417
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Menta,711,190,10/18/18,7.0,Arizona,521
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Menta,650,190,10/18/18,4.5,New Jersey,460
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Menta,700,190,10/18/18,10.0,New York,510
11/11/18,Off-White,Nike-Air-Max-97-Off-White-Menta,697,190,10/18/18,8.0,Iowa,507
11/11/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,645,160,7/27/18,8.0,New York,485
11/11/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,701,160,7/27/18,9.0,New York,541
11/11/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,700,160,7/27/18,11.0,New Jersey,540
11/11/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,704,160,7/27/18,9.0,Illinois,544
11/11/18,Off-White,Nike-Air-Presto-Off-White-White-2018,540,160,8/3/18,11.0,New York,380
11/11/18,Off-White,Nike-Air-Presto-Off-White-White-2018,590,160,8/3/18,9.0,Michigan,430
11/11/18,Off-White,Nike-Air-Presto-Off-White-White-2018,517,160,8/3/18,4.0,New Jersey,357
11/11/18,Off-White,Nike-Air-Presto-Off-White-White-2018,592,160,8/3/18,10.0,Texas,432
11/11/18,Off-White,Nike-Air-VaporMax-Off-White-2018,620,250,4/14/18,8.0,New York,370
11/11/18,Off-White,Nike-Air-VaporMax-Off-White-Black,670,250,3/30/18,10.5,New York,420
11/11/18,Off-White,Nike-Blazer-Mid-Off-White,1104,130,9/9/17,6.0,California,974
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610,130,10/3/18,9.0,New York,480
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600,130,10/3/18,9.0,North Carolina,470
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,586,130,10/3/18,8.0,California,456
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,571,130,10/3/18,9.5,New York,441
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495,130,10/3/18,13.0,New York,365
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,420,130,10/3/18,6.0,Colorado,290
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,460,130,10/3/18,11.0,California,330
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,480,130,10/3/18,11.0,New York,350
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,420,130,10/3/18,6.0,New Jersey,290
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,472,130,10/3/18,9.0,Washington,342
11/11/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,780,130,8/25/18,7.0,California,650
11/11/18,Off-White,Nike-Zoom-Fly-Off-White,630,170,11/1/17,11.5,Nevada,460
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2249,190,9/9/17,11.0,Pennsylvania,2059
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,741,190,6/23/18,12.0,Delaware,551
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,830,190,6/23/18,10.0,California,640
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,855,190,6/23/18,10.0,Minnesota,665
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,815,190,6/23/18,10.5,California,625
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1040,190,6/23/18,8.0,Colorado,850
11/12/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,2250,190,3/3/18,8.5,Oregon,2060
11/12/18,Off-White,Nike-Air-Max-90-Off-White,900,160,9/9/17,12.0,Massachusetts,740
11/12/18,Off-White,Nike-Air-Max-97-Off-White,940,190,11/1/17,9.0,California,750
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Black,591,190,10/18/18,13.0,Arizona,401
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Black,612,190,10/18/18,11.5,Arizona,422
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Menta,710,190,10/18/18,7.0,Virginia,520
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Menta,691,190,10/18/18,9.0,California,501
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Menta,750,190,10/18/18,10.5,Arizona,560
11/12/18,Off-White,Nike-Air-Max-97-Off-White-Menta,697,190,10/18/18,10.0,Arizona,507
11/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,594,160,7/27/18,7.0,New York,434
11/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,595,160,7/27/18,7.0,California,435
11/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,610,160,7/27/18,4.0,California,450
11/12/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,660,160,7/27/18,12.0,Texas,500
11/12/18,Off-White,Nike-Air-Presto-Off-White-White-2018,546,160,8/3/18,12.0,Michigan,386
11/12/18,Off-White,Nike-Air-Presto-Off-White-White-2018,620,160,8/3/18,9.0,Alabama,460
11/12/18,Off-White,Nike-Air-Presto-Off-White-White-2018,619,160,8/3/18,9.0,North Carolina,459
11/12/18,Off-White,Nike-Air-Presto-Off-White-White-2018,620,160,8/3/18,9.0,Michigan,460
11/12/18,Off-White,Nike-Air-Presto-Off-White-White-2018,550,160,8/3/18,11.0,Florida,390
11/12/18,Off-White,Nike-Air-VaporMax-Off-White-2018,575,250,4/14/18,11.0,California,325
11/12/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.5,California,310
11/12/18,Off-White,Nike-Air-VaporMax-Off-White-Black,649,250,3/30/18,10.0,Pennsylvania,399
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,540,130,10/3/18,6.0,Florida,410
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,550,130,10/3/18,12.0,California,420
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,572,130,10/3/18,9.5,Ohio,442
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,530,130,10/3/18,6.0,New York,400
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,525,130,10/3/18,14.0,New York,395
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605,130,10/3/18,8.5,California,475
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,386,130,10/3/18,6.0,California,256
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,451,130,10/3/18,8.0,Florida,321
11/12/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,490,130,10/3/18,10.0,Pennsylvania,360
